,file names,batch size,context window,input columns,target_columns,regression_binary_pred,F_1_score,mse
0,config2.json,64,10,"['EMA_2_3', 'EMA_2_5', 'EMA_3_5']",['FSMA_10'],0.6427283653846154,0.7753086419753088,0.7128654550760984
1,config1.json,64,10,"['EMA_2_3', 'EMA_2_5', 'EMA_3_5']",['ROC_1'],0.5630159198113207,0.7186700767263428,0.6163801234215498
