Date,Open,High,Low,Close,Adj Close,Volume
2010-03-31,116.949997,117.519997,116.610001,117.0,95.625435,161078700
2010-04-01,117.800003,118.25,117.099998,117.800003,96.279289,161215200
2010-04-05,118.25,118.839996,117.91999799999999,118.760002,97.063919,105847600
2010-04-06,118.41999799999999,119.25,118.290001,119.040001,97.292755,110384200
2010-04-07,118.800003,119.360001,117.809998,118.360001,96.73698399999999,184576300
2010-04-08,117.949997,118.970001,117.599998,118.769997,97.072075,158704000
2010-04-09,119.019997,119.599998,118.800003,119.550003,97.709579,133006500
2010-04-12,119.699997,120.050003,119.559998,119.739998,97.86488299999999,110279000
2010-04-13,119.620003,120.040001,119.0,119.83000200000001,97.938446,125043600
2010-04-14,120.269997,121.190002,120.08000200000001,121.190002,99.049973,161609000
2010-04-15,120.989998,121.57,120.949997,121.290001,99.13170600000001,144615300
2010-04-16,120.860001,121.290001,118.75,119.360001,97.554298,366786700
2010-04-19,119.010002,119.93,118.470001,119.809998,97.922104,217947800
2010-04-20,120.559998,120.980003,119.870003,120.879997,98.7966,157708000
2010-04-21,120.949997,121.230003,119.989998,120.660004,98.616798,192910100
2010-04-22,119.809998,121.16999799999999,119.120003,121.019997,98.911041,115360300
2010-04-23,120.940002,121.860001,120.629997,121.809998,99.556709,177335500
2010-04-26,121.849998,122.120003,121.230003,121.349998,99.180756,143457300
2010-04-27,120.650002,121.339996,118.25,118.480003,96.83506,355853300
2010-04-28,119.050003,119.68,118.269997,119.379997,97.570625,300674100
2010-04-29,120.099998,121.110001,120.07,120.860001,98.78022800000001,193775000
2010-04-30,120.879997,121.010002,118.779999,118.809998,97.104759,270000900
2010-05-03,119.379997,120.68,119.199997,120.349998,98.363426,182747900
2010-05-04,119.010002,119.029999,116.91999799999999,117.519997,96.05043,360353400
2010-05-05,116.559998,117.800003,115.970001,116.82,95.478325,328973200
2010-05-06,116.260002,117.0,105.0,112.940002,92.307137,647356600
2010-05-07,112.639999,113.769997,109.410004,111.260002,90.93405899999999,637558800
2010-05-10,115.809998,116.650002,114.910004,116.160004,94.938896,396159600
2010-05-11,115.07,117.360001,114.910004,115.83000200000001,94.669189,317849800
2010-05-12,116.290001,117.620003,116.089996,117.449997,95.993225,235607100
2010-05-13,117.129997,117.68,115.889999,115.989998,94.799965,234452500
2010-05-14,115.120003,115.33000200000001,112.870003,113.889999,93.083588,345601400
2010-05-17,114.199997,114.519997,111.769997,113.949997,93.132622,325739800
2010-05-18,114.879997,115.220001,112.029999,112.400002,91.865822,360556800
2010-05-19,111.769997,112.769997,110.360001,111.760002,91.342735,394742700
2010-05-20,109.379997,109.889999,107.470001,107.540001,87.89366899999999,530418300
2010-05-21,105.910004,109.379997,105.360001,109.110001,89.176857,500909400
2010-05-24,108.519997,109.389999,107.610001,107.709999,88.0326,269823000
2010-05-25,105.110001,107.870003,104.379997,107.82,88.122513,396505200
2010-05-26,108.480003,109.470001,106.849998,107.16999799999999,87.59127,349719300
2010-05-27,109.190002,110.800003,108.779999,110.760002,90.525421,300870500
2010-05-28,110.639999,110.720001,108.849998,109.370003,89.389351,297933500
2010-06-01,108.349998,109.949997,107.370003,107.529999,87.88549,277909400
2010-06-02,108.08000200000001,110.339996,107.510002,110.33000200000001,90.17398100000001,240243700
2010-06-03,110.650002,111.059998,109.58000200000001,110.709999,90.48455799999999,226618300
2010-06-04,108.610001,109.33000200000001,106.459999,106.82,87.305199,398475600
2010-06-07,107.199997,107.610001,105.410004,105.489998,86.21817800000001,264609100
2010-06-08,105.57,106.83000200000001,104.650002,106.620003,87.141747,357774300
2010-06-09,107.239998,108.279999,105.599998,106.050003,86.675896,268023300
2010-06-10,107.860001,109.279999,106.040001,109.150002,89.20955699999999,317890600
2010-06-11,108.190002,109.75,108.120003,109.68,89.64273100000001,214128200
2010-06-14,110.519997,111.120003,109.400002,109.510002,89.503784,207196100
2010-06-15,110.279999,112.099998,110.089996,112.0,91.53887900000001,238268700
2010-06-16,111.41999799999999,112.41999799999999,111.199997,111.959999,91.50618,216374000
